고유 식별자,조례명,관할 지자체명,조문 계층 경로,동일 조문 계층 경로 내 청크 순서,실제 본문 내용 (조문 텍스트),조문 제목 (있을 경우),상위 조문번호,근거법령명,제·개정·시행일자,조례 분야,원문 페이지 URL,비고
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,9,"부칙 <2015.5.13, 규칙 제754호>
제1조(시행일) 이 규칙은 공포한 날부터 시행한다. 다만, 제30조제3항은 2015 회계연도부터 시행하고, 제59조제3항 및 제4항, 제128조제2항의 규정은 시스템 구축 완료 후 행정자치부장관이 달리 정하여 시행한다.
제2조(다른 규칙의 개정) ① 부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 일부를 다음과 같이 개정한다.
제2조제3호 중 “경리관”을 “재무관”으로 하고, 같은 조 제4호 중 “분임경리관”을 “분임재무관”으로 한다.
② (생  략)",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=004&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,10,"부칙 <2019.9.20, 규칙 제866호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=003&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,11,"부칙<2020.04.10, 규칙 제877호>(부산광역시 사하구 행정기구 개편사항 반영 등 규칙 정비를 위한 일괄개정규칙)
제1조(시행일) 이 규칙은 공포한 날부터 시행한다.
제2조(유효기간) (생략)",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=002&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,12,"부칙<2022.6.15, 규칙 제921호> (부산광역시 사하구 행정기구 설치 조례 시행규칙)
제1조(시행일) 이 규칙은 2022년 7월 1일부터 시행한다. 
제2조(다른 규칙의 개정) ① 부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 일부를 다음과 같이 개정한다.
제2조제1호 중 “경제환경국장”을 “교통환경국장”으로 한다.
② 부산광역시 사하구 회계관리에 관한 규칙 일부를 다음과 같이 개정한다.
별표 1의 징수관의 본청란 및 같은 표 총괄채권관리관의 본청란 중 “자치행정국장”을 각각 “경제문화국장”으로 한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=001&menuNm=main,부칙
SAHA-PARK-921-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제1조,1,이 규칙은 「부산광역시 사하구 주차장특별회계 설치 조례」의 시행에 관하여 필요한 사항을 규정함을 목적으로 한다. <개정 2005.6.22 : 규칙 제명 띄어쓰기 등>,목적,,부산광역시 사하구 주차장특별회계 설치 조례,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=000&menuNm=main,총칙·목적
SAHA-PARK-921-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제1조,1,(시행일) 이 규칙은 2006년 7월 1일부터 시행한다.,,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=001&menuNm=main,
SAHA-PARK-921-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제1조,1,이 규칙은 2013년 7월 1일부터 시행한다.,시행일,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=002&menuNm=main,
SAHA-PARK-921-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제1조,1,"이 규칙은 공포한 날부터 시행한다. 다만, 제30조제3항은 2015 회계연도부터 시행하고, 제59조제3항 및 제4항, 제128조제2항의 규정은 시스템 구축 완료 후 행정자치부장관이 달리 정하여 시행한다.",시행일,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=003&menuNm=main,재정·회계
SAHA-PARK-921-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제1조,1,이 규칙은 2022년 7월 1일부터 시행한다.,시행일,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=004&menuNm=main,
SAHA-PARK-921-02,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조,1,"주차장특별회계의 관리를 명확하게 하기 위하여 다음 각 호와 같이 회계관계 공무원의 관직을 지정한다.
  1. 징수관 : 교통환경국장 <개정 99. 10. 25, 2006.6.26, 2006.9.25, 2013. 6.13. 2013. 6.25, 2020.4.10, 2022.6.15.>
  2. 분임징수관 : 교통행정과장
  3. 재무관 : 자치행정국장 <개정 2013.6.13, 2015.5.13>
  4. 분임재무관 : 재무과장 <개정 2015.5.13>
  5. 지출원 : 경리업무담당주사
  6. 수입금 출납원 : 주차과징담당주사 <개정 99. 10. 25>
  7. 세입세출외 현금출납원 : 경리업무담당주사",회계관계 공무원의 관직 지정,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=005&menuNm=main,행정·시설 기준
SAHA-PARK-921-02,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조,1,제1호중 “사회산업국장”을 “도시국장”으로 한다.<개정 2006.9.25>,,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=006&menuNm=main,부칙
SAHA-PARK-921-02-10,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-10항,1,"부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 제2조제1호 중 “도시국장”을 “도시관리국장”으로 하고, 같은 조제3호 중 “총무국장”을 “자치행정국장”으로 한다.",다른 규칙의 개정,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=007&menuNm=main,부칙
SAHA-PARK-921-02-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-1항,1,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 일부를 다음과 같이 개정한다.,다른 규칙의 개정,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=008&menuNm=main,행정·시설 기준
SAHA-PARK-921-02-01,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-1항,1,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 일부를 다음과 같이 개정한다.,다른 규칙의 개정,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=009&menuNm=main,행정·시설 기준
SAHA-PARK-921-02-02,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-2항,1,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 제2조제1호 중 “도시관리국장”을 “안전도시국장”으로 한다.,다른 규칙의 개정,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=010&menuNm=main,부칙
SAHA-PARK-921-02-02,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-2항,1,"제3호 중 “경리관”을 “재무관”으로 하고, 같은 조 제4호 중 “분임경리관”을 “분임재무관”으로 한다.
 (생  략)",,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=011&menuNm=main,부칙
SAHA-PARK-921-02-02,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제2조-2항,1,"제1호 중 “경제환경국장”을 “교통환경국장”으로 한다.
 부산광역시 사하구 회계관리에 관한 규칙 일부를 다음과 같이 개정한다.
별표 1의 징수관의 본청란 및 같은 표 총괄채권관리관의 본청란 중 “자치행정국장”을 각각 “경제문화국장”으로 한다.",,제2조,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=012&menuNm=main,요금·징수/감면
SAHA-PARK-921-03,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,제3조,1,삭제 <2019.9.20>,,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=013&menuNm=main,부칙
SAHA-TRAFFIC-1411-99,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,부칙,1,"부    칙
이 조례는 공포한 날로부터 시행한다.",부칙,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=011&menuNm=main,부칙
SAHA-TRAFFIC-1411-99,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,부칙,2,"부칙<2022.2.4, 조례 제1411호>(지방자치법 개정사항 반영을 위한 부산광역시 사하구 조례 일괄개정조례)
제1조(시행일) 이 조례는 공포한 날부터 시행한다.
제2조(유효기간) 이 조례는 공포 후 1개월까지만 효력을 가진다.",부칙,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=010&menuNm=main,부칙
SAHA-TRAFFIC-1411-01,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제1조,1,이 조례는 「지방자치법」 제13조 제2항 및 「보행안전 및 편의증진에 관한 법률」제4조에 따라 부산광역시 사하구민들의 삶의 질 향상을 위해 야간에 횡단보도 보행자가 운전자 눈에 잘 띄게 하여 안전하게 도로를 횡단할 수 있도록 함으로써 교통사고의 위험으로부터 보행자를 보호하는 데 필요한 사항을 규정함을 목적으로 한다.<개정 2022. 2. 4.>,목적,,지방자치법 / 보행안전 및 편의증진에 관한 법률,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=009&menuNm=main,총칙·목적
SAHA-TRAFFIC-1411-01,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제1조,1,이 조례는 공포한 날부터 시행한다.,시행일,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=008&menuNm=main,
SAHA-TRAFFIC-1411-02,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제2조,1,"이 조례에서 사용하는 용어의 뜻은 다음과 같다.
  1. “횡단보도”란 「도로교통법」 제10조(도로의 횡단)에 따라 설치한 곳으로 보행자가 도로를 횡단할 수 있도록 안전표지로써 표시한 도로의 부분을 말한다.
  2. “투광기”란 횡단보도 보행자가 야간에 안전하게 보행할 수 있도록 차량운전자에게 적절한 시각 정보를 제공하기 위한 조명시설을 말한다.",정의,,도로교통법,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=007&menuNm=main,용어 정의
SAHA-TRAFFIC-1411-02,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제2조,1,이 조례는 공포 후 1개월까지만 효력을 가진다.,유효기간,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=006&menuNm=main,
SAHA-TRAFFIC-1411-03,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제3조,1,부산광역시 사하구 관내의 「도로교통법」 제10조(도로의 횡단)에 따라 설치한 횡단보도를 말한다.,적용 범위,,도로교통법,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=005&menuNm=main,적용범위
SAHA-TRAFFIC-1411-04,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제4조,1,부산광역시 사하구청장(이하 “구청장”이라 한다)은 횡단보도 보행자가 야간에 안전하게 도로를 횡단할 수 있도록 시설물 설치를 위한 정책을 관련 기관과 협의하여 마련하여야 한다.,구청장의 책무,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=004&menuNm=main,행정·시설 기준
SAHA-TRAFFIC-1411-05,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제5조,1,구청장은 제4조에 따라 예산범위 내에서 투광기 설치와 개선 계획을 수립하여 보행자가 야간에 횡단보도를 안전하게 횡단할 수 있도록 필요한 경우 도로관리청 및 관련 기관과 협의하여 설치·유지·관리하여야 한다.,기본계획수립,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=003&menuNm=main,행정·시설 기준
SAHA-TRAFFIC-1411-06,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제6조,1,구청장은 매년 횡단보도 설치 현황을 파악하여 횡단보도에 대한 야간보행자 안전 실태와 개선이 필요한 사항을 조사하여 제5조의 기본계획 및 시행계획에 반영될 수 있도록 하여야 한다.,실태조사,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=002&menuNm=main,행정·시설 기준
SAHA-TRAFFIC-1411-07,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제7조,1,"구청장은 횡단보도 야간보행자 횡단 안전정책의 효율적인 추진을 위하여 경찰서, 교육지원청, 관련 단체 등과 긴밀히 협력하여야 하며 필요한 경우 협의체를 구성하여 운영할 수 있다.",협력체계 구축,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=001&menuNm=main,위원회 운영
SAHA-TRAFFIC-1411-08,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제8조,1,구청장은 이 조례에서 규정하고 있는 사항과 관련하여 “횡단보도 야간 보행자” 안전 계획수립에 필요한 예산확보를 위해 노력하여야 한다.,예산확보,,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=000&menuNm=main,안전 관련
SAHA-TRAFFIC-1411-09-01,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제9조-1항,1,이 조례에 따라 투광기를 설치할 때는 교통사고 다발지역 및 사고우려가 높은 곳을 우선하여 설치하여야 한다.,투광기의 설치 등,제9조,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=001&menuNm=main,행정·시설 기준
SAHA-TRAFFIC-1411-09-02,부산광역시 사하구 횡단보도 야간 보행자 안전을 위한 투광기 설치 조례,부산광역시 사하구,제9조-2항,1,"투광기는 도로의 종류·구조·형태 및 교통량, 주변 환경 등을 고려하여 빛 공해를 최소화하고 경제적인 조명이 되도록 설치한다.",투광기의 설치 등,제9조,,2022-02-04,교통·안전,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380115247014&histNo=002&menuNm=main,부칙
